element_global_id	reference_id
898984	182970
898984	183483
898984	183870
898984	184462
898984	187134
898984	188570
898984	190066
898984	192733
898984	194660
898984	195412
898984	195954
898984	196085
898984	196432
898984	199584
898984	200471
898984	200501
898984	668151
898984	751275
898984	751683
899156	181043
899156	182814
899156	182826
899156	751275
884110	650511
898988	175667
898988	176561
898988	180971
898988	182314
898988	182407
898988	182803
898988	182970
898988	184462
898988	185078
898988	189716
898988	194660
898988	195954
898988	198210
898988	200574
898988	668151
898988	751275
898988	751683
899000	177658
899000	189355
899000	194828
899000	751275
899181	180719
899181	184589
899181	198984
899181	751275
899002	176315
899002	177406
899002	177776
899002	190499
899002	194894
899002	195997
899002	200385
899002	469053
899002	469489
899002	469490
899002	469514
899002	473033
899002	473035
899002	473036
899002	473037
899002	619517
899002	646797
899002	667302
899002	751275
899002	757988
899002	758361
899002	758622
899002	758784
899002	758785
899002	758787
899002	759024
899002	759103
899002	759104
899002	759106
899182	176330
899182	181043
899182	191514
899182	194563
899182	751275
893464	190544
893464	646784
893464	667764
884102	650511
884109	650511
899019	180660
899019	181521
899019	182970
899019	184552
899019	188295
899019	190499
899019	191227
899019	192879
899019	194894
899019	195526
899019	195889
899019	197650
899019	199165
899019	201174
899019	201502
899019	377437
899019	646797
899019	650581
899019	671226
899019	751275
899019	757835
899019	758622
899019	759064
899032	176330
899032	180145
899032	181705
899032	183038
899032	183291
899032	183877
899032	188223
899032	189828
899032	190499
899032	192879
899032	194894
899032	195450
899032	195504
899032	197636
899032	197650
899032	198037
899032	198172
899032	377437
899032	469489
899032	469490
899032	473033
899032	646797
899032	671240
899032	721178
899032	751275
899032	751325
899032	753376
899032	756775
899032	757835
899032	757988
899032	758351
899032	758622
899032	758824
899032	758825
899032	758826
899032	758827
899050	192879
899050	196649
899050	198172
899050	751275
899232	177794
899232	178245
899232	178502
899232	179589
899232	180317
899232	182970
899232	183997
899232	186666
899232	187426
899232	188295
899232	188556
899232	189565
899232	191058
899232	191741
899232	192879
899232	194660
899232	195242
899232	197650
899232	198021
899232	198731
899232	198786
899232	199475
899232	200093
899232	200762
899232	201174
899232	201502
899232	751275
899232	753329
899232	753504
899232	753580
899232	753776
899232	753777
899232	753860
899238	177658
899238	180014
899238	182314
899238	182970
899238	189874
899238	190387
899238	194484
899238	194660
899238	194894
899238	195424
899238	197650
899238	197827
899238	198786
899238	201502
899238	751275
899239	182970
899239	189565
899239	194660
899239	196649
899239	340401
899239	751275
899086	175836
899086	176227
899086	176721
899086	177056
899086	178191
899086	178347
899086	178532
899086	179779
899086	180495
899086	180719
899086	181043
899086	181266
899086	181909
899086	185146
899086	185570
899086	187315
899086	187457
899086	187491
899086	188065
899086	188374
899086	190652
899086	191229
899086	191378
899086	192505
899086	193399
899086	193433
899086	198456
899086	198721
899086	199491
899086	199760
899086	199856
899086	200000
899086	200749
899086	503094
899086	751275
899087	190499
899087	194894
899087	518141
899087	646797
899087	751275
899087	756775
899087	758622
899087	758755
899087	758964
899087	758965
899087	758966
899087	758967
899087	758968
899087	758969
899087	758970
899088	179683
899088	181330
899088	182513
899088	182803
899088	182806
899088	186179
899088	188457
899088	192976
899088	198964
899088	199512
899088	199621
899088	200671
899088	201243
899088	751275
899088	753833
899090	182970
899090	751275
899094	190499
899094	194894
899094	646797
899094	751275
899094	757988
899255	176330
899255	180424
899255	182314
899255	182970
899255	183792
899255	184462
899255	188154
899255	188217
899255	190173
899255	191273
899255	191558
899255	191834
899255	193967
899255	195757
899255	195765
899255	195770
899255	195954
899255	200406
899255	201407
899255	751275
899673	178277
899673	182314
899673	187315
899673	189355
899673	200094
899673	751275
899682	191246
899682	650141
899682	751275
899374	667764
899374	751275
899513	181439
899513	182795
899513	182799
899513	184053
899513	185988
899513	510666
899513	751275
899516	175754
899516	175855
899516	176120
899516	176264
899516	176795
899516	177525
899516	178630
899516	179190
899516	179532
899516	180161
899516	181535
899516	181764
899516	182147
899516	182240
899516	182294
899516	182314
899516	183144
899516	183275
899516	183626
899516	183775
899516	184190
899516	184790
899516	185492
899516	185991
899516	186325
899516	187001
899516	187240
899516	187771
899516	188372
899516	188612
899516	189355
899516	189360
899516	189375
899516	190602
899516	190605
899516	191948
899516	192266
899516	192649
899516	192661
899516	192928
899516	193911
899516	194789
899516	196788
899516	197745
899516	198190
899516	198889
899516	200898
899516	662599
899516	751275
899518	751275
899518	751683
899687	751275
899695	177280
899695	179188
899695	182803
899695	184166
899695	184521
899695	184750
899695	188613
899695	192083
899695	192662
899695	194660
899695	196085
899695	198964
899695	199621
899695	751275
899695	758022
899381	179357
899381	478070
899381	478072
899381	646797
899381	667207
899381	751275
899392	182314
899392	182803
899392	194660
899392	751275
899522	182314
899522	182970
899522	194660
899522	194894
899522	198023
899522	200094
899522	646797
899522	751275
899522	756775
899524	175401
899524	177524
899524	181869
899524	182283
899524	182314
899524	182453
899524	182806
899524	185203
899524	188412
899524	199795
899524	646792
899524	649776
899524	751275
899524	758022
899698	181763
899698	186283
899698	186722
899698	199142
899698	751275
899701	176182
899701	178277
899701	182314
899701	187315
899701	187771
899701	189355
899701	200094
899701	751275
899706	176940
899706	178612
899706	182803
899706	187522
899706	190070
899706	194660
899706	751275
899707	181275
899707	182803
899707	195511
899707	198964
899707	199512
899707	199621
899707	751275
899709	188490
899709	751275
899709	758029
899709	758030
899394	194660
899394	751275
899394	760799
899410	182821
899410	195417
899410	200169
899410	287719
899410	646792
899410	721153
899410	751275
899410	792456
899417	175667
899417	176613
899417	179095
899417	181485
899417	182314
899417	182647
899417	182803
899417	186471
899417	187524
899417	193604
899417	194660
899417	195757
899417	199883
899417	645700
899417	751275
899420	182814
899420	182821
899420	751275
899553	178327
899553	182314
899553	182503
899553	182803
899553	185676
899553	186471
899553	189811
899553	194660
899553	645700
899553	751275
899743	182803
899743	641997
899743	751275
899749	177280
899749	182314
899749	184750
899749	751275
899751	175667
899751	176128
899751	177280
899751	178220
899751	178327
899751	181043
899751	182314
899751	182803
899751	184750
899751	186357
899751	189921
899751	194660
899751	197621
899751	198905
899751	199680
899751	645700
899751	751275
899725	176120
899725	177346
899725	183626
899725	183917
899725	192661
899725	194894
899725	197745
899725	646797
899725	722172
899725	751275
899564	178346
899564	182803
899564	192662
899564	194660
899564	751275
899570	175754
899570	175855
899570	176120
899570	176246
899570	176315
899570	176795
899570	177606
899570	178159
899570	178630
899570	178990
899570	179001
899570	179454
899570	179532
899570	180161
899570	180916
899570	181332
899570	181764
899570	181873
899570	182147
899570	182314
899570	182591
899570	183144
899570	183275
899570	183586
899570	183626
899570	183775
899570	183972
899570	184790
899570	186266
899570	187001
899570	187771
899570	187833
899570	189002
899570	189355
899570	189360
899570	189582
899570	190499
899570	190891
899570	191139
899570	192574
899570	192649
899570	193911
899570	194789
899570	196788
899570	197573
899570	197745
899570	198023
899570	198627
899570	198902
899570	199714
899570	200137
899570	200273
899570	200873
899570	201835
899570	382850
899570	751275
899574	751275
889970	180817
889970	182314
889970	183514
889970	184573
889970	195309
889970	198266
889970	751275
899305	176601
899305	181394
899305	184953
899305	185186
899305	186666
899305	196363
899305	200159
899305	751275
899306	185146
899306	187315
899306	187457
899306	192879
899306	200000
899306	751275
899307	176043
899307	176175
899307	176395
899307	176737
899307	176969
899307	177759
899307	177923
899307	178277
899307	178418
899307	178630
899307	178838
899307	179858
899307	179982
899307	180146
899307	180417
899307	180445
899307	180611
899307	180848
899307	181043
899307	181747
899307	181907
899307	182140
899307	182375
899307	182697
899307	182710
899307	182789
899307	182813
899307	182902
899307	183085
899307	183158
899307	183548
899307	183568
899307	183636
899307	183917
899307	184027
899307	184191
899307	184576
899307	184734
899307	185037
899307	185948
899307	186071
899307	187001
899307	187089
899307	187188
899307	187315
899307	187420
899307	187597
899307	187771
899307	187917
899307	188374
899307	188443
899307	188596
899307	189420
899307	189537
899307	190287
899307	190441
899307	190951
899307	191131
899307	191973
899307	192411
899307	192661
899307	193439
899307	193463
899307	193968
899307	194127
899307	194426
899307	194465
