element_global_id	simglobal_id	simnote	simelcode	simname	simusstatus	simlevelid
688789	689504		CEGL008437	<i>Pinus palustris - Pinus echinata / Quercus marilandica - (Quercus montana) / Vaccinium pallidum</i> Woodland	C	47
687694	689504	a more generally applied montane longleaf pine association, also found on Pine Mountain, Georgia.	CEGL008437	<i>Pinus palustris - Pinus echinata / Quercus marilandica - (Quercus montana) / Vaccinium pallidum</i> Woodland	C	47
686512	684808	defined for the southern Cumberland Plateau and western fringe of the Southern Blue Ridge, with more diverse shrubs.	CEGL008431	<i>Quercus montana - (Quercus coccinea) / Carya pallida / Vaccinium arboreum - Vaccinium pallidum</i> Forest	C	47
684730	684808		CEGL008431	<i>Quercus montana - (Quercus coccinea) / Carya pallida / Vaccinium arboreum - Vaccinium pallidum</i> Forest	C	47
684621	684808		CEGL008431	<i>Quercus montana - (Quercus coccinea) / Carya pallida / Vaccinium arboreum - Vaccinium pallidum</i> Forest	C	47
686516	683394		CEGL008430	<i>Quercus alba - (Quercus montana) / (Hydrangea quercifolia) - Viburnum acerifolium / Carex picta</i> Forest	C	47
684307	683393	on small to medium-sized terraces of small streams.	CEGL008429	<i>Platanus occidentalis - Celtis laevigata - Liriodendron tulipifera / Lindera benzoin - Arundinaria gigantea / Amphicarpaea bracteata</i> Floodplain Forest	C	47
685489	686859	of the southern Ridge and Valley.	CEGL008428	<i>Quercus alba - (Liriodendron tulipifera, Liquidambar styraciflua) / Calycanthus floridus / Athyrium filix-femina</i> Forest	C	47
685243	686859	similar environment but stands are dominated by <i>Quercus alba</i>.	CEGL008428	<i>Quercus alba - (Liriodendron tulipifera, Liquidambar styraciflua) / Calycanthus floridus / Athyrium filix-femina</i> Forest	C	47
687751	686859	of the Southern Ridge and Valley of Georgia.	CEGL008428	<i>Quercus alba - (Liriodendron tulipifera, Liquidambar styraciflua) / Calycanthus floridus / Athyrium filix-femina</i> Forest	C	47
683841	686859	of the Southern Ridge and Valley of Georgia.	CEGL008428	<i>Quercus alba - (Liriodendron tulipifera, Liquidambar styraciflua) / Calycanthus floridus / Athyrium filix-femina</i> Forest	C	47
683609	686840	a related mixed type.	CEGL008427	<i>Pinus echinata - Quercus alba / Vaccinium pallidum / Hexastylis arifolia - Chimaphila maculata</i> Forest	C	47
685180	686840		CEGL008427	<i>Pinus echinata - Quercus alba / Vaccinium pallidum / Hexastylis arifolia - Chimaphila maculata</i> Forest	C	47
687787	686840		CEGL008427	<i>Pinus echinata - Quercus alba / Vaccinium pallidum / Hexastylis arifolia - Chimaphila maculata</i> Forest	C	47
683346	686840	of the Appalachian region.	CEGL008427	<i>Pinus echinata - Quercus alba / Vaccinium pallidum / Hexastylis arifolia - Chimaphila maculata</i> Forest	C	47
686270	689006		CEGL008419	<i>Aristida longespica - Schizachyrium scoparium - Diodia teres</i> Saline Grassland	C	47
689006	686270		CEGL008418	<i>Quercus stellata - Quercus similis - Quercus marilandica</i> Saline Woodland	C	47
683587	686721	is endemic to the Texas Post Oak Savanna region.	CEGL008417	<i>Carex lurida - Andropogon glomeratus - Sarracenia alata - Symphyotrichum puniceum var. scabricaule - Doellingeria sericocarpoides</i> Seepage Meadow	C	47
689571	684485	of the West Gulf Coastal Plain.	CEGL008413	<i>Quercus alba - Carya tomentosa / Chasmanthium sessiliflorum</i> West Gulf Coastal Plain Forest	C	47
685054	685975		CEGL008410	<i>Pinus (echinata, taeda) / Symplocos tinctoria - Morella cerifera - Vaccinium elliottii</i> Forest	C	47
683191	683359		CEGL008407	<i>Tsuga canadensis - (Fagus grandifolia, Tilia americana var. heterophylla) / Magnolia tripetala</i> Forest	C	47
686534	683359		CEGL008407	<i>Tsuga canadensis - (Fagus grandifolia, Tilia americana var. heterophylla) / Magnolia tripetala</i> Forest	C	47
687323	683359		CEGL008407	<i>Tsuga canadensis - (Fagus grandifolia, Tilia americana var. heterophylla) / Magnolia tripetala</i> Forest	C	47
685340	688138		CEGL007994	<i>Fraxinus quadrangulata - Juniperus virginiana var. virginiana / Schizachyrium scoparium - Lithospermum canescens</i> Woodland	C	47
686510	688592	D. Zollner (pers. comm. 2001) says these may be the same.	CEGL007987	<i>Fraxinus pennsylvanica - Ulmus americana - (Quercus texana) / Bidens aristosa - Leersia virginica</i> Floodplain Forest	C	47
688520	687199		CEGL007981	<i>Quercus pagoda - Quercus michauxii - Carya ovata / Carpinus caroliniana / Carex complanata</i> Mesic Floodplain Forest	C	47
686420	684465	southern Arkansas herbaceous seep.	CEGL007974	<i>Osmunda regalis - Osmunda cinnamomea - Eupatorium perfoliatum - Utricularia</i> sp. Seepage Meadow	C	47
683530	683229		CEGL007973	<i>(Quercus incana) / Schizachyrium scoparium - Bouteloua hirsuta - Dalea villosa var. grisea - Selaginella arenicola ssp. riddellii</i> Xeric Sand Barrens Woodland	C	47
684269	687343		CEGL007972	<i>Quercus (incana, margarettae, arkansana) - (Pinus echinata) / Schizachyrium scoparium</i> Woodland	C	47
683229	687343		CEGL007972	<i>Quercus (incana, margarettae, arkansana) - (Pinus echinata) / Schizachyrium scoparium</i> Woodland	C	47
688995	687633	grades into this type north along the Woodbine Escarpment where the blackland soils play out.	CEGL007971	<i>Quercus alba - Quercus rubra / Ostrya virginiana / Arundinaria gigantea / Cynoglossum virginianum</i> Forest	C	47
688971	688689		CEGL007968	<i>Quercus muehlenbergii - Quercus sinuata / Rhus aromatica / Liatris aspera - Allium canadense var. mobilense</i> Woodland	C	47
689714	688700		CEGL007902	<i>Taxodium distichum - Nyssa biflora - Magnolia virginiana - Acer rubrum</i> Floodplain Forest	C	47
687505	686090		CEGL007901	<i>Quercus michauxii - Quercus nigra - Pinus taeda / Carpinus caroliniana</i> Floodplain Forest	C	47
689036	686090		CEGL007901	<i>Quercus michauxii - Quercus nigra - Pinus taeda / Carpinus caroliniana</i> Floodplain Forest	C	47
686710	686090	within the range of <i>Magnolia grandiflora</i> and with greater dominance by <i>Quercus michauxii</i>.	CEGL007901	<i>Quercus michauxii - Quercus nigra - Pinus taeda / Carpinus caroliniana</i> Floodplain Forest	C	47
687817	683528		CEGL007900	<i>Quercus stellata - Quercus marilandica - Pinus taeda</i> Jackson Acidic Clay Woodland	C	47
686090	686710	occurring primarily outside of the range of <i>Magnolia grandiflora</i>, with greater dominance by <i>Quercus pagoda</i>.	CEGL007899	<i>Quercus pagoda - Liquidambar styraciflua - Pinus taeda</i> Floodplain Forest	C	47
687505	686710		CEGL007899	<i>Quercus pagoda - Liquidambar styraciflua - Pinus taeda</i> Floodplain Forest	C	47
686457	686710	is presumably the non-calcareous equivalent which occurs primarily eastward of this type.	CEGL007899	<i>Quercus pagoda - Liquidambar styraciflua - Pinus taeda</i> Floodplain Forest	C	47
687396	686710	of the West Gulf Coastal Plain.	CEGL007899	<i>Quercus pagoda - Liquidambar styraciflua - Pinus taeda</i> Floodplain Forest	C	47
689036	686710		CEGL007899	<i>Quercus pagoda - Liquidambar styraciflua - Pinus taeda</i> Floodplain Forest	C	47
687504	687295	is a co-occurring freshwater thick-mat flotant with different species composition.	CEGL007894	<i>Sagittaria lancifolia - Typha</i> spp. - <i>Ludwigia</i> spp. Tidal Marsh	C	47
689605	683527		CEGL007890	<i>Sagittaria latifolia - Sagittaria platyphylla - (Colocasia esculenta)</i> Deltaic Tidal Marsh	C	47
687295	683526	distinguished by presence of <i>Vigna luteola</i> and <i>Ipomoea sagittata</i>.	CEGL007889	<i>Sagittaria lancifolia</i> Mississippi River Deltaic Plain Tidal Marsh	C	47
689605	683526		CEGL007889	<i>Sagittaria lancifolia</i> Mississippi River Deltaic Plain Tidal Marsh	C	47
689447	684545		CEGL007887	<i>Spartina patens - Typha</i> spp. Chenier Plain Oligohaline Tidal Marsh	C	47
683434	684545		CEGL007887	<i>Spartina patens - Typha</i> spp. Chenier Plain Oligohaline Tidal Marsh	C	47
683434	689447		CEGL007885	<i>Paspalum vaginatum - Spartina patens</i> Oligohaline Tidal Marsh	C	47
687040	686730	dominated by <i>Quercus laevis</i>.	CEGL007883	<i>Crataegus flava - Quercus (incana, laevis)</i> Ruderal Woodland	C	47
684412	685489	is a beech - white oak type.	CEGL007881	<i>Fagus grandifolia - Quercus alba / Cornus florida</i> Forest	C	47
689724	685489		CEGL007881	<i>Fagus grandifolia - Quercus alba / Cornus florida</i> Forest	C	47
686859	685489	of the Interior Low Plateau.	CEGL007881	<i>Fagus grandifolia - Quercus alba / Cornus florida</i> Forest	C	47
686995	683782	with at least partial dominance by <i>Liquidambar styraciflua</i>.	CEGL007880	<i>Liquidambar styraciflua - Liriodendron tulipifera - (Platanus occidentalis) / Halesia tetraptera / Amphicarpaea bracteata</i> Floodplain Forest	C	47
688748	683736	is strongly dominated by <i>Quercus rubra</i> and is typically associated with middle-slope sites with high surficial rock cover.	CEGL007878	<i>Quercus rubra - Tilia americana var. heterophylla - (Halesia tetraptera var. monticola) / Collinsonia canadensis - Prosartes lanuginosa</i> Forest	C	47
689787	686877		CEGL007876	<i>Rhododendron carolinianum - Rhododendron catawbiense - Leiophyllum buxifolium</i> Shrubland	C	47
688336	688930	a related community at the periphery of the region.	CEGL007874	<i>Viburnum nudum var. nudum - Morella cerifera - Smilax laurifolia</i> Seepage Shrubland	C	47
688666	684324	acidic.	CEGL007872	<i>Fagus grandifolia - Magnolia grandiflora - Quercus alba / Carpinus caroliniana - Ostrya virginiana</i> Forest	C	47
687911	684588	occurs to the east and on non-calcareous substrates.	CEGL007869	<i>Quercus phellos - Quercus nigra / Sabal minor - Ditrysinia fruticosa</i> Floodplain Forest	C	47
688812	686180	of the Atlantic Coastal Plain.	CEGL007866	<i>Fagus grandifolia - Liquidambar styraciflua - Quercus (michauxii, nigra)</i> Forest	C	47
684421	683676	of the Coastal Plain.	CEGL007862	<i>Quercus alba - Quercus nigra / Ilex opaca / Clethra alnifolia - Arundinaria tecta</i> Forest	C	47
685028	688921	contains a similar variant from Giles County, VA.	CEGL007861	<i>Betula alleghaniensis - (Tsuga canadensis) / Rhododendron maximum / (Leucothoe fontanesiana)</i> Forest	C	47
683191	688921		CEGL007861	<i>Betula alleghaniensis - (Tsuga canadensis) / Rhododendron maximum / (Leucothoe fontanesiana)</i> Forest	C	47
683323	688301		CEGL007962	<i>Lythrum alatum - Panicum anceps - Symphyotrichum lanceolatum</i> Wet-Mesic Blackland Grassland	C	47
689973	686328	wetter flatwoods, which co-occur in many areas.	CEGL007961	<i>Quercus laurifolia - Quercus phellos / Viburnum dentatum - (Ditrysinia fruticosa) / Carex glaucescens</i> Upper West Gulf Wet Flatwoods Forest	C	47
687282	686328	a wetter, longer hydroperiod type with <i>Quercus laurifolia</i> present.	CEGL007961	<i>Quercus laurifolia - Quercus phellos / Viburnum dentatum - (Ditrysinia fruticosa) / Carex glaucescens</i> Upper West Gulf Wet Flatwoods Forest	C	47
687166	689716	lower slope, more mesic type which may co-occur in some parts of the range.	CEGL007955	<i>Pinus taeda</i> - (<i>Quercus</i> spp.) / <i>Ostrya virginiana - Sabal minor</i> Forest	C	47
684588	687911	occurs along the periphery of the West Gulf Coastal Plain on more calcareous-influenced bottomland settings.	CEGL007954	<i>Quercus nigra - Quercus phellos / Carya myristiciformis - Sabal minor / Carex cherokeensis</i> Floodplain Forest	C	47
684779	687911	similar but more oak-dominated.	CEGL007954	<i>Quercus nigra - Quercus phellos / Carya myristiciformis - Sabal minor / Carex cherokeensis</i> Floodplain Forest	C	47
686457	687911	may grade into this type.	CEGL007954	<i>Quercus nigra - Quercus phellos / Carya myristiciformis - Sabal minor / Carex cherokeensis</i> Floodplain Forest	C	47
684779	686457	may grade into this type.	CEGL007952	<i>Quercus pagoda / Ulmus crassifolia - Celtis laevigata / Carex cherokeensis</i> Floodplain Forest	C	47
684779	683600	occurs in the same geographic area, and may represent a degraded form of this type.	CEGL007951	<i>Ulmus alata - Liquidambar styraciflua / Celtis laevigata / Trepocarpus aethusae</i> Calcareous Floodplain Forest	C	47
689008	684779	of the Gulf Coastal Plain.	CEGL007950	<i>Ulmus crassifolia - Celtis laevigata - (Ulmus rubra) / Carex digitalis - Geum canadense</i> Floodplain Forest	C	47
686457	684779	may grade into this type.	CEGL007950	<i>Ulmus crassifolia - Celtis laevigata - (Ulmus rubra) / Carex digitalis - Geum canadense</i> Floodplain Forest	C	47
687911	684779	similar but lacking dominance by oaks.	CEGL007950	<i>Ulmus crassifolia - Celtis laevigata - (Ulmus rubra) / Carex digitalis - Geum canadense</i> Floodplain Forest	C	47
683600	684779	presumably represents the natural expression of this type, less degraded by land use.	CEGL007950	<i>Ulmus crassifolia - Celtis laevigata - (Ulmus rubra) / Carex digitalis - Geum canadense</i> Floodplain Forest	C	47
688926	687526	a drier community.	CEGL007946	<i>Pinus echinata - Quercus (margarettae, stellata, falcata) - Carya texana</i> Woodland	C	47
683280	689691		CEGL007937	<i>Panicum virgatum - Tripsacum dactyloides - (Panicum hemitomon)</i> Grassland	C	47
683863	685237	of the interior Southeast on limestone/dolomite.	CEGL007933	<i>Cornus drummondii</i> - (<i>Prunus</i> spp., <i>Rhus</i> spp.) Ruderal Shrubland	C	47
684753	689158	a wetter grassland type in the same area.	CEGL007931	<i>Andropogon gerardii - Panicum (anceps, virgatum)</i> Grassland	C	47
686209	687493	is another calcareous prairie community that occurs on the Dough Hills Member of the Fleming Formation in Vernon and Rapides parishes, LA.	CEGL007930	<i>Schizachyrium scoparium - Rudbeckia missouriensis - Grindelia lanceolata - (Liatris punctata var. mucronata)</i> Grassland	C	47
685999	687493	"Fleming Glade" is another calcareous prairie community that occurs on the Dough Hills Member of the Fleming Formation in Vernon and Rapides parishes.	CEGL007930	<i>Schizachyrium scoparium - Rudbeckia missouriensis - Grindelia lanceolata - (Liatris punctata var. mucronata)</i> Grassland	C	47
686712	688515	a possible deciduous equivalent.	CEGL007916	<i>Quercus laurifolia - Quercus nigra</i> Mississippi River Riparian Forest	C	47
683323	687023	another Grand Prairie type, in A.1191, are both needed?	CEGL007911	<i>Panicum virgatum - Andropogon gerardii</i> Grand Prairie Grassland	C	47
689763	686712		CEGL007910	<i>Pinus taeda - Quercus phellos - Quercus nigra</i> Riparian Forest	C	47
688163	687297		CEGL007904	<i>Magnolia virginiana - Nyssa sylvatica - Acer rubrum / Morella caroliniensis / Woodwardia areolata</i> Swamp Forest	C	47
688336	687297	a more naturally wooded type, often downslope.	CEGL007904	<i>Magnolia virginiana - Nyssa sylvatica - Acer rubrum / Morella caroliniensis / Woodwardia areolata</i> Swamp Forest	C	47
686090	687505		CEGL007903	<i>Magnolia grandiflora - Fagus grandifolia - Quercus alba - Pinus taeda</i> Forest	C	47
689036	687505	similar but with <i>Magnolia grandiflora</i> dominance in the canopy.	CEGL007903	<i>Magnolia grandiflora - Fagus grandifolia - Quercus alba - Pinus taeda</i> Forest	C	47
684398	683138		CEGL006414	<i>Cornus amomum - Alnus serrulata</i> Shrub Swamp	C	47
690049	683517		CEGL006411	<i>Thuja occidentalis / Gaylussacia baccata - Vaccinium angustifolium</i> Woodland	C	47
686355	683517		CEGL006411	<i>Thuja occidentalis / Gaylussacia baccata - Vaccinium angustifolium</i> Woodland	C	47
688056	689868	enriched floodplain forest of coastal areas, but lacks <i>Quercus bicolor</i>.	CEGL006405	<i>Tilia americana - Acer saccharum - Acer nigrum / Laportea canadensis</i> Floodplain Forest	C	47
688128	685272		CEGL006398	<i>Schoenoplectus pungens - Eleocharis parvula</i> Salt Marsh	C	47
687817	687597	occurs on related sites but is dominated by <i>Pinus echinata</i>.	CEGL007800	<i>Pinus echinata - Quercus stellata - Quercus falcata - Carya texana</i> Woodland	C	47
686580	687166	may co-occur at some locations; also may be difficult to distinguish from degraded forms of CEGL007956, in which pines have encroached due to fire suppression.	CEGL007798	<i>Pinus echinata - Pinus taeda - Quercus stellata / Juniperus virginiana var. virginiana / Cornus drummondii</i> Woodland	C	47
687597	687166	is the calcareous equivalent; the two types may grade into one another in certain areas along the southwestern periphery of the region.	CEGL007798	<i>Pinus echinata - Pinus taeda - Quercus stellata / Juniperus virginiana var. virginiana / Cornus drummondii</i> Woodland	C	47
689716	687166	potentially co-occurring type, of dry calcareous uplands.	CEGL007798	<i>Pinus echinata - Pinus taeda - Quercus stellata / Juniperus virginiana var. virginiana / Cornus drummondii</i> Woodland	C	47
688599	686516	of Tennessee and Kentucky.	CEGL007795	<i>Quercus alba - Carya tomentosa - (Quercus velutina) / Desmodium nudiflorum - (Carex picta)</i> Forest	C	47
